location_code,hora,cantidad,sentido,latitud,longitud
"48Q3FG00+","2020-05-12T15:00:00-0300",1705,"Ingreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-12T15:00:00-0300",884,"Interna",-34.53698,-58.470968
"48Q37G00+","2020-05-12T16:00:00-0300",303,"Egreso",-34.706,-58.466
"48Q37G00+","2020-05-12T16:00:00-0300",116,"Ingreso",-34.706,-58.466
"48Q38F00+","2020-05-12T16:00:00-0300",2043,"Egreso",-34.665107,-58.513913
"48Q38F00+","2020-05-12T16:00:00-0300",810,"Ingreso",-34.665107,-58.513913
"48Q38G00+","2020-05-12T16:00:00-0300",2054,"Egreso",-34.693438,-58.476251
"48Q38G00+","2020-05-12T16:00:00-0300",1169,"Ingreso",-34.693438,-58.476251
"48Q38H00+","2020-05-12T16:00:00-0300",1719,"Egreso",-34.657675,-58.430406
"48Q38H00+","2020-05-12T16:00:00-0300",1927,"Ingreso",-34.657675,-58.430406
"48Q38J00+","2020-05-12T16:00:00-0300",2535,"Egreso",-34.653279,-58.382039
"48Q38J00+","2020-05-12T16:00:00-0300",1561,"Ingreso",-34.653279,-58.382039
"48Q39F00+","2020-05-12T16:00:00-0300",3625,"Egreso",-34.637576,-58.529494
"48Q39F00+","2020-05-12T16:00:00-0300",2812,"Ingreso",-34.637576,-58.529494
"48Q39G00+","2020-05-12T16:00:00-0300",7254,"Egreso",-34.633299,-58.468594
"48Q39G00+","2020-05-12T16:00:00-0300",6759,"Ingreso",-34.633299,-58.468594
"48Q39G00+","2020-05-12T16:00:00-0300",1439,"Interna",-34.633299,-58.468594
"48Q39H00+","2020-05-12T16:00:00-0300",6536,"Interna",-34.618036,-58.410236
"48Q39J00+","2020-05-12T16:00:00-0300",1,"Egreso",-34.60855,-58.372951
"48Q39J00+","2020-05-12T16:00:00-0300",257,"Ingreso",-34.60855,-58.372951
"48Q39J00+","2020-05-12T16:00:00-0300",7433,"Interna",-34.60855,-58.372951
"48Q3CF00+","2020-05-12T16:00:00-0300",2314,"Egreso",-34.583119,-58.515753
"48Q3CF00+","2020-05-12T16:00:00-0300",2889,"Ingreso",-34.583119,-58.515753
"48Q3CG00+","2020-05-12T16:00:00-0300",428,"Egreso",-34.589125,-58.484717
"48Q3CG00+","2020-05-12T16:00:00-0300",460,"Ingreso",-34.589125,-58.484717
"48Q3CH00+","2020-05-12T16:00:00-0300",231,"Egreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-12T16:00:00-0300",721,"Ingreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-12T16:00:00-0300",3565,"Interna",-34.579632,-58.427733
"48Q3CJ00+","2020-05-12T16:00:00-0300",3207,"Egreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-12T16:00:00-0300",2932,"Ingreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-12T16:00:00-0300",2424,"Interna",-34.588796,-58.38152
"48Q3FG00+","2020-05-12T16:00:00-0300",4112,"Egreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-12T16:00:00-0300",2590,"Ingreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-12T16:00:00-0300",1157,"Interna",-34.53698,-58.470968
"48Q37G00+","2020-05-12T17:00:00-0300",262,"Egreso",-34.706,-58.466
"48Q37G00+","2020-05-12T17:00:00-0300",150,"Ingreso",-34.706,-58.466
"48Q38F00+","2020-05-12T17:00:00-0300",2058,"Egreso",-34.665107,-58.513913
"48Q38F00+","2020-05-12T17:00:00-0300",672,"Ingreso",-34.665107,-58.513913
"48Q38G00+","2020-05-12T17:00:00-0300",2087,"Egreso",-34.693438,-58.476251
"48Q38G00+","2020-05-12T17:00:00-0300",1096,"Ingreso",-34.693438,-58.476251
"48Q38H00+","2020-05-12T17:00:00-0300",1460,"Egreso",-34.657675,-58.430406
"48Q38H00+","2020-05-12T17:00:00-0300",1483,"Ingreso",-34.657675,-58.430406
"48Q38J00+","2020-05-12T17:00:00-0300",2235,"Egreso",-34.653279,-58.382039
"48Q38J00+","2020-05-12T17:00:00-0300",1433,"Ingreso",-34.653279,-58.382039
"48Q39F00+","2020-05-12T17:00:00-0300",3467,"Egreso",-34.637576,-58.529494
"48Q39F00+","2020-05-12T17:00:00-0300",2606,"Ingreso",-34.637576,-58.529494
"48Q39G00+","2020-05-12T17:00:00-0300",7035,"Egreso",-34.633299,-58.468594
"48Q39G00+","2020-05-12T17:00:00-0300",6436,"Ingreso",-34.633299,-58.468594
"48Q39G00+","2020-05-12T17:00:00-0300",1613,"Interna",-34.633299,-58.468594
"48Q39H00+","2020-05-12T17:00:00-0300",6143,"Interna",-34.618036,-58.410236
"48Q39J00+","2020-05-12T17:00:00-0300",11,"Egreso",-34.60855,-58.372951
"48Q39J00+","2020-05-12T17:00:00-0300",499,"Ingreso",-34.60855,-58.372951
"48Q39J00+","2020-05-12T17:00:00-0300",7213,"Interna",-34.60855,-58.372951
"48Q3CF00+","2020-05-12T17:00:00-0300",2422,"Egreso",-34.583119,-58.515753
"48Q3CF00+","2020-05-12T17:00:00-0300",2958,"Ingreso",-34.583119,-58.515753
"48Q3CG00+","2020-05-12T17:00:00-0300",452,"Egreso",-34.589125,-58.484717
"48Q3CG00+","2020-05-12T17:00:00-0300",422,"Ingreso",-34.589125,-58.484717
"48Q3CH00+","2020-05-12T17:00:00-0300",237,"Egreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-12T17:00:00-0300",730,"Ingreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-12T17:00:00-0300",3515,"Interna",-34.579632,-58.427733
"48Q3CJ00+","2020-05-12T17:00:00-0300",3208,"Egreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-12T17:00:00-0300",2937,"Ingreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-12T17:00:00-0300",2263,"Interna",-34.588796,-58.38152
"48Q3FG00+","2020-05-12T17:00:00-0300",4064,"Egreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-12T17:00:00-0300",2347,"Ingreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-12T17:00:00-0300",1603,"Interna",-34.53698,-58.470968
"48Q37G00+","2020-05-12T18:00:00-0300",208,"Egreso",-34.706,-58.466
"48Q37G00+","2020-05-12T18:00:00-0300",134,"Ingreso",-34.706,-58.466
"48Q38F00+","2020-05-12T18:00:00-0300",1489,"Egreso",-34.665107,-58.513913
"48Q38F00+","2020-05-12T18:00:00-0300",469,"Ingreso",-34.665107,-58.513913
"48Q38G00+","2020-05-12T18:00:00-0300",2057,"Egreso",-34.693438,-58.476251
"48Q38G00+","2020-05-12T18:00:00-0300",762,"Ingreso",-34.693438,-58.476251
"48Q38H00+","2020-05-12T18:00:00-0300",957,"Egreso",-34.657675,-58.430406
"48Q38H00+","2020-05-12T18:00:00-0300",892,"Ingreso",-34.657675,-58.430406
"48Q38J00+","2020-05-12T18:00:00-0300",1340,"Egreso",-34.653279,-58.382039
"48Q38J00+","2020-05-12T18:00:00-0300",880,"Ingreso",-34.653279,-58.382039
"48Q39F00+","2020-05-12T18:00:00-0300",2857,"Egreso",-34.637576,-58.529494
"48Q39F00+","2020-05-12T18:00:00-0300",2413,"Ingreso",-34.637576,-58.529494
"48Q39G00+","2020-05-12T18:00:00-0300",6100,"Egreso",-34.633299,-58.468594
"48Q39G00+","2020-05-12T18:00:00-0300",5582,"Ingreso",-34.633299,-58.468594
"48Q39G00+","2020-05-12T18:00:00-0300",1546,"Interna",-34.633299,-58.468594
"48Q39H00+","2020-05-12T18:00:00-0300",4919,"Interna",-34.618036,-58.410236
"48Q39J00+","2020-05-12T18:00:00-0300",9,"Egreso",-34.60855,-58.372951
"48Q39J00+","2020-05-12T18:00:00-0300",397,"Ingreso",-34.60855,-58.372951
"48Q39J00+","2020-05-12T18:00:00-0300",6010,"Interna",-34.60855,-58.372951
"48Q3CF00+","2020-05-12T18:00:00-0300",2128,"Egreso",-34.583119,-58.515753
"48Q3CF00+","2020-05-12T18:00:00-0300",2100,"Ingreso",-34.583119,-58.515753
"48Q3CG00+","2020-05-12T18:00:00-0300",584,"Egreso",-34.589125,-58.484717
"48Q3CG00+","2020-05-12T18:00:00-0300",207,"Ingreso",-34.589125,-58.484717
"48Q3CH00+","2020-05-12T18:00:00-0300",183,"Egreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-12T18:00:00-0300",405,"Ingreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-12T18:00:00-0300",3361,"Interna",-34.579632,-58.427733
"48Q3CJ00+","2020-05-12T18:00:00-0300",2842,"Egreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-12T18:00:00-0300",2630,"Ingreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-12T18:00:00-0300",1891,"Interna",-34.588796,-58.38152
"48Q3FG00+","2020-05-12T18:00:00-0300",3447,"Egreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-12T18:00:00-0300",1995,"Ingreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-12T18:00:00-0300",1282,"Interna",-34.53698,-58.470968
"48Q37G00+","2020-05-12T19:00:00-0300",115,"Egreso",-34.706,-58.466
"48Q37G00+","2020-05-12T19:00:00-0300",94,"Ingreso",-34.706,-58.466
"48Q38F00+","2020-05-12T19:00:00-0300",1125,"Egreso",-34.665107,-58.513913
"48Q38F00+","2020-05-12T19:00:00-0300",339,"Ingreso",-34.665107,-58.513913
"48Q38G00+","2020-05-12T19:00:00-0300",1500,"Egreso",-34.693438,-58.476251
"48Q38G00+","2020-05-12T19:00:00-0300",492,"Ingreso",-34.693438,-58.476251
"48Q38H00+","2020-05-12T19:00:00-0300",539,"Egreso",-34.657675,-58.430406
"48Q38H00+","2020-05-12T19:00:00-0300",660,"Ingreso",-34.657675,-58.430406
"48Q38J00+","2020-05-12T19:00:00-0300",891,"Egreso",-34.653279,-58.382039
"48Q38J00+","2020-05-12T19:00:00-0300",658,"Ingreso",-34.653279,-58.382039
"48Q39F00+","2020-05-12T19:00:00-0300",2036,"Egreso",-34.637576,-58.529494
"48Q39F00+","2020-05-12T19:00:00-0300",1804,"Ingreso",-34.637576,-58.529494
"48Q39G00+","2020-05-12T19:00:00-0300",4339,"Egreso",-34.633299,-58.468594
"48Q39G00+","2020-05-12T19:00:00-0300",4157,"Ingreso",-34.633299,-58.468594
"48Q39G00+","2020-05-12T19:00:00-0300",1297,"Interna",-34.633299,-58.468594
"48Q39H00+","2020-05-12T19:00:00-0300",3445,"Interna",-34.618036,-58.410236
"48Q39J00+","2020-05-12T19:00:00-0300",3,"Egreso",-34.60855,-58.372951
"48Q39J00+","2020-05-12T19:00:00-0300",209,"Ingreso",-34.60855,-58.372951
"48Q39J00+","2020-05-12T19:00:00-0300",4296,"Interna",-34.60855,-58.372951
"48Q3CF00+","2020-05-12T19:00:00-0300",1551,"Egreso",-34.583119,-58.515753
"48Q3CF00+","2020-05-12T19:00:00-0300",1412,"Ingreso",-34.583119,-58.515753
"48Q3CG00+","2020-05-12T19:00:00-0300",461,"Egreso",-34.589125,-58.484717
"48Q3CG00+","2020-05-12T19:00:00-0300",164,"Ingreso",-34.589125,-58.484717
"48Q3CH00+","2020-05-12T19:00:00-0300",132,"Egreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-12T19:00:00-0300",294,"Ingreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-12T19:00:00-0300",2505,"Interna",-34.579632,-58.427733
"48Q3CJ00+","2020-05-12T19:00:00-0300",1964,"Egreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-12T19:00:00-0300",1827,"Ingreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-12T19:00:00-0300",1214,"Interna",-34.588796,-58.38152
"48Q3FG00+","2020-05-12T19:00:00-0300",2379,"Egreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-12T19:00:00-0300",1122,"Ingreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-12T19:00:00-0300",864,"Interna",-34.53698,-58.470968
"48Q37G00+","2020-05-12T20:00:00-0300",90,"Egreso",-34.706,-58.466
"48Q37G00+","2020-05-12T20:00:00-0300",107,"Ingreso",-34.706,-58.466
"48Q38F00+","2020-05-12T20:00:00-0300",783,"Egreso",-34.665107,-58.513913
"48Q38F00+","2020-05-12T20:00:00-0300",317,"Ingreso",-34.665107,-58.513913
"48Q38G00+","2020-05-12T20:00:00-0300",1125,"Egreso",-34.693438,-58.476251
"48Q38G00+","2020-05-12T20:00:00-0300",421,"Ingreso",-34.693438,-58.476251
"48Q38H00+","2020-05-12T20:00:00-0300",428,"Egreso",-34.657675,-58.430406
"48Q38H00+","2020-05-12T20:00:00-0300",531,"Ingreso",-34.657675,-58.430406
"48Q38J00+","2020-05-12T20:00:00-0300",645,"Egreso",-34.653279,-58.382039
"48Q38J00+","2020-05-12T20:00:00-0300",514,"Ingreso",-34.653279,-58.382039
"48Q39F00+","2020-05-12T20:00:00-0300",1681,"Egreso",-34.637576,-58.529494
"48Q39F00+","2020-05-12T20:00:00-0300",1249,"Ingreso",-34.637576,-58.529494
"48Q39G00+","2020-05-12T20:00:00-0300",3471,"Egreso",-34.633299,-58.468594
"48Q39G00+","2020-05-12T20:00:00-0300",3249,"Ingreso",-34.633299,-58.468594
"48Q39G00+","2020-05-12T20:00:00-0300",948,"Interna",-34.633299,-58.468594
"48Q39H00+","2020-05-12T20:00:00-0300",2826,"Interna",-34.618036,-58.410236
"48Q39J00+","2020-05-12T20:00:00-0300",1,"Egreso",-34.60855,-58.372951
"48Q39J00+","2020-05-12T20:00:00-0300",123,"Ingreso",-34.60855,-58.372951
"48Q39J00+","2020-05-12T20:00:00-0300",3891,"Interna",-34.60855,-58.372951
"48Q3CF00+","2020-05-12T20:00:00-0300",1016,"Egreso",-34.583119,-58.515753
"48Q3CF00+","2020-05-12T20:00:00-0300",1001,"Ingreso",-34.583119,-58.515753
"48Q3CG00+","2020-05-12T20:00:00-0300",363,"Egreso",-34.589125,-58.484717
"48Q3CG00+","2020-05-12T20:00:00-0300",127,"Ingreso",-34.589125,-58.484717
"48Q3CH00+","2020-05-12T20:00:00-0300",91,"Egreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-12T20:00:00-0300",200,"Ingreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-12T20:00:00-0300",2083,"Interna",-34.579632,-58.427733
"48Q3CJ00+","2020-05-12T20:00:00-0300",1357,"Egreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-12T20:00:00-0300",1256,"Ingreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-12T20:00:00-0300",915,"Interna",-34.588796,-58.38152
"48Q3FG00+","2020-05-12T20:00:00-0300",1687,"Egreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-12T20:00:00-0300",779,"Ingreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-12T20:00:00-0300",660,"Interna",-34.53698,-58.470968
"48Q37G00+","2020-05-12T21:00:00-0300",100,"Egreso",-34.706,-58.466
"48Q37G00+","2020-05-12T21:00:00-0300",101,"Ingreso",-34.706,-58.466
"48Q38F00+","2020-05-12T21:00:00-0300",586,"Egreso",-34.665107,-58.513913
"48Q38F00+","2020-05-12T21:00:00-0300",289,"Ingreso",-34.665107,-58.513913
"48Q38G00+","2020-05-12T21:00:00-0300",849,"Egreso",-34.693438,-58.476251
"48Q38G00+","2020-05-12T21:00:00-0300",284,"Ingreso",-34.693438,-58.476251
"48Q38H00+","2020-05-12T21:00:00-0300",362,"Egreso",-34.657675,-58.430406
"48Q38H00+","2020-05-12T21:00:00-0300",474,"Ingreso",-34.657675,-58.430406
"48Q38J00+","2020-05-12T21:00:00-0300",513,"Egreso",-34.653279,-58.382039
"48Q38J00+","2020-05-12T21:00:00-0300",455,"Ingreso",-34.653279,-58.382039
"48Q39F00+","2020-05-12T21:00:00-0300",1244,"Egreso",-34.637576,-58.529494
"48Q39F00+","2020-05-12T21:00:00-0300",940,"Ingreso",-34.637576,-58.529494
"48Q39G00+","2020-05-12T21:00:00-0300",2799,"Egreso",-34.633299,-58.468594
"48Q39G00+","2020-05-12T21:00:00-0300",2658,"Ingreso",-34.633299,-58.468594
"48Q39G00+","2020-05-12T21:00:00-0300",644,"Interna",-34.633299,-58.468594
"48Q39H00+","2020-05-12T21:00:00-0300",2186,"Interna",-34.618036,-58.410236
"48Q39J00+","2020-05-12T21:00:00-0300",1,"Egreso",-34.60855,-58.372951
"48Q39J00+","2020-05-12T21:00:00-0300",119,"Ingreso",-34.60855,-58.372951
"48Q39J00+","2020-05-12T21:00:00-0300",2385,"Interna",-34.60855,-58.372951
"48Q3CF00+","2020-05-12T21:00:00-0300",757,"Egreso",-34.583119,-58.515753
"48Q3CF00+","2020-05-12T21:00:00-0300",629,"Ingreso",-34.583119,-58.515753
"48Q3CG00+","2020-05-12T21:00:00-0300",249,"Egreso",-34.589125,-58.484717
"48Q3CG00+","2020-05-12T21:00:00-0300",88,"Ingreso",-34.589125,-58.484717
"48Q3CH00+","2020-05-12T21:00:00-0300",59,"Egreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-12T21:00:00-0300",145,"Ingreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-12T21:00:00-0300",1344,"Interna",-34.579632,-58.427733
"48Q3CJ00+","2020-05-12T21:00:00-0300",1019,"Egreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-12T21:00:00-0300",945,"Ingreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-12T21:00:00-0300",724,"Interna",-34.588796,-58.38152
"48Q3FG00+","2020-05-12T21:00:00-0300",1210,"Egreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-12T21:00:00-0300",497,"Ingreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-12T21:00:00-0300",414,"Interna",-34.53698,-58.470968
"48Q37G00+","2020-05-12T22:00:00-0300",69,"Egreso",-34.706,-58.466
"48Q37G00+","2020-05-12T22:00:00-0300",37,"Ingreso",-34.706,-58.466
"48Q38F00+","2020-05-12T22:00:00-0300",401,"Egreso",-34.665107,-58.513913
"48Q38F00+","2020-05-12T22:00:00-0300",159,"Ingreso",-34.665107,-58.513913
"48Q38G00+","2020-05-12T22:00:00-0300",537,"Egreso",-34.693438,-58.476251
"48Q38G00+","2020-05-12T22:00:00-0300",170,"Ingreso",-34.693438,-58.476251
"48Q38H00+","2020-05-12T22:00:00-0300",267,"Egreso",-34.657675,-58.430406
"48Q38H00+","2020-05-12T22:00:00-0300",208,"Ingreso",-34.657675,-58.430406
"48Q38J00+","2020-05-12T22:00:00-0300",395,"Egreso",-34.653279,-58.382039
"48Q38J00+","2020-05-12T22:00:00-0300",267,"Ingreso",-34.653279,-58.382039
"48Q39F00+","2020-05-12T22:00:00-0300",887,"Egreso",-34.637576,-58.529494
"48Q39F00+","2020-05-12T22:00:00-0300",599,"Ingreso",-34.637576,-58.529494
"48Q39G00+","2020-05-12T22:00:00-0300",1936,"Egreso",-34.633299,-58.468594
"48Q39G00+","2020-05-12T22:00:00-0300",1729,"Ingreso",-34.633299,-58.468594
"48Q39G00+","2020-05-12T22:00:00-0300",489,"Interna",-34.633299,-58.468594
"48Q39H00+","2020-05-12T22:00:00-0300",1596,"Interna",-34.618036,-58.410236
"48Q39J00+","2020-05-12T22:00:00-0300",4,"Egreso",-34.60855,-58.372951
"48Q39J00+","2020-05-12T22:00:00-0300",106,"Ingreso",-34.60855,-58.372951
"48Q39J00+","2020-05-12T22:00:00-0300",1738,"Interna",-34.60855,-58.372951
"48Q3CF00+","2020-05-12T22:00:00-0300",522,"Egreso",-34.583119,-58.515753
"48Q3CF00+","2020-05-12T22:00:00-0300",373,"Ingreso",-34.583119,-58.515753
"48Q3CG00+","2020-05-12T22:00:00-0300",161,"Egreso",-34.589125,-58.484717
"48Q3CG00+","2020-05-12T22:00:00-0300",28,"Ingreso",-34.589125,-58.484717
"48Q3CH00+","2020-05-12T22:00:00-0300",42,"Egreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-12T22:00:00-0300",77,"Ingreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-12T22:00:00-0300",894,"Interna",-34.579632,-58.427733
"48Q3CJ00+","2020-05-12T22:00:00-0300",703,"Egreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-12T22:00:00-0300",653,"Ingreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-12T22:00:00-0300",470,"Interna",-34.588796,-58.38152
"48Q3FG00+","2020-05-12T22:00:00-0300",767,"Egreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-12T22:00:00-0300",252,"Ingreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-12T22:00:00-0300",295,"Interna",-34.53698,-58.470968
"48Q37G00+","2020-05-12T23:00:00-0300",39,"Egreso",-34.706,-58.466
"48Q37G00+","2020-05-12T23:00:00-0300",31,"Ingreso",-34.706,-58.466
"48Q38F00+","2020-05-12T23:00:00-0300",282,"Egreso",-34.665107,-58.513913
"48Q38F00+","2020-05-12T23:00:00-0300",94,"Ingreso",-34.665107,-58.513913
"48Q38G00+","2020-05-12T23:00:00-0300",324,"Egreso",-34.693438,-58.476251
"48Q38G00+","2020-05-12T23:00:00-0300",88,"Ingreso",-34.693438,-58.476251
"48Q38H00+","2020-05-12T23:00:00-0300",172,"Egreso",-34.657675,-58.430406
"48Q38H00+","2020-05-12T23:00:00-0300",156,"Ingreso",-34.657675,-58.430406
"48Q38J00+","2020-05-12T23:00:00-0300",226,"Egreso",-34.653279,-58.382039
"48Q38J00+","2020-05-12T23:00:00-0300",182,"Ingreso",-34.653279,-58.382039
"48Q39F00+","2020-05-12T23:00:00-0300",538,"Egreso",-34.637576,-58.529494
"48Q39F00+","2020-05-12T23:00:00-0300",403,"Ingreso",-34.637576,-58.529494
"48Q39G00+","2020-05-12T23:00:00-0300",1083,"Egreso",-34.633299,-58.468594
"48Q39G00+","2020-05-12T23:00:00-0300",978,"Ingreso",-34.633299,-58.468594
"48Q39G00+","2020-05-12T23:00:00-0300",294,"Interna",-34.633299,-58.468594
"48Q39H00+","2020-05-12T23:00:00-0300",1052,"Interna",-34.618036,-58.410236
"48Q39J00+","2020-05-12T23:00:00-0300",49,"Ingreso",-34.60855,-58.372951
"48Q39J00+","2020-05-12T23:00:00-0300",1266,"Interna",-34.60855,-58.372951
"48Q3CF00+","2020-05-12T23:00:00-0300",338,"Egreso",-34.583119,-58.515753
"48Q3CF00+","2020-05-12T23:00:00-0300",257,"Ingreso",-34.583119,-58.515753
"48Q3CG00+","2020-05-12T23:00:00-0300",116,"Egreso",-34.589125,-58.484717
"48Q3CG00+","2020-05-12T23:00:00-0300",11,"Ingreso",-34.589125,-58.484717
"48Q3CH00+","2020-05-12T23:00:00-0300",33,"Egreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-12T23:00:00-0300",69,"Ingreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-12T23:00:00-0300",644,"Interna",-34.579632,-58.427733
"48Q3CJ00+","2020-05-12T23:00:00-0300",488,"Egreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-12T23:00:00-0300",473,"Ingreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-12T23:00:00-0300",351,"Interna",-34.588796,-58.38152
"48Q3FG00+","2020-05-12T23:00:00-0300",517,"Egreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-12T23:00:00-0300",216,"Ingreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-12T23:00:00-0300",213,"Interna",-34.53698,-58.470968
"48Q37G00+","2020-05-13T00:00:00-0300",29,"Egreso",-34.706,-58.466
"48Q37G00+","2020-05-13T00:00:00-0300",16,"Ingreso",-34.706,-58.466
"48Q38F00+","2020-05-13T00:00:00-0300",159,"Egreso",-34.665107,-58.513913
"48Q38F00+","2020-05-13T00:00:00-0300",56,"Ingreso",-34.665107,-58.513913
"48Q38G00+","2020-05-13T00:00:00-0300",195,"Egreso",-34.693438,-58.476251
"48Q38G00+","2020-05-13T00:00:00-0300",55,"Ingreso",-34.693438,-58.476251
"48Q38H00+","2020-05-13T00:00:00-0300",118,"Egreso",-34.657675,-58.430406
"48Q38H00+","2020-05-13T00:00:00-0300",73,"Ingreso",-34.657675,-58.430406
"48Q38J00+","2020-05-13T00:00:00-0300",158,"Egreso",-34.653279,-58.382039
"48Q38J00+","2020-05-13T00:00:00-0300",130,"Ingreso",-34.653279,-58.382039
"48Q39F00+","2020-05-13T00:00:00-0300",338,"Egreso",-34.637576,-58.529494
"48Q39F00+","2020-05-13T00:00:00-0300",268,"Ingreso",-34.637576,-58.529494
"48Q39G00+","2020-05-13T00:00:00-0300",834,"Egreso",-34.633299,-58.468594
"48Q39G00+","2020-05-13T00:00:00-0300",725,"Ingreso",-34.633299,-58.468594
"48Q39G00+","2020-05-13T00:00:00-0300",205,"Interna",-34.633299,-58.468594
"48Q39H00+","2020-05-13T00:00:00-0300",644,"Interna",-34.618036,-58.410236
"48Q39J00+","2020-05-13T00:00:00-0300",2,"Egreso",-34.60855,-58.372951
"48Q39J00+","2020-05-13T00:00:00-0300",48,"Ingreso",-34.60855,-58.372951
"48Q39J00+","2020-05-13T00:00:00-0300",808,"Interna",-34.60855,-58.372951
"48Q3CF00+","2020-05-13T00:00:00-0300",199,"Egreso",-34.583119,-58.515753
"48Q3CF00+","2020-05-13T00:00:00-0300",144,"Ingreso",-34.583119,-58.515753
"48Q3CG00+","2020-05-13T00:00:00-0300",67,"Egreso",-34.589125,-58.484717
"48Q3CG00+","2020-05-13T00:00:00-0300",20,"Ingreso",-34.589125,-58.484717
"48Q3CH00+","2020-05-13T00:00:00-0300",17,"Egreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-13T00:00:00-0300",63,"Ingreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-13T00:00:00-0300",377,"Interna",-34.579632,-58.427733
"48Q3CJ00+","2020-05-13T00:00:00-0300",342,"Egreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-13T00:00:00-0300",332,"Ingreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-13T00:00:00-0300",294,"Interna",-34.588796,-58.38152
"48Q3FG00+","2020-05-13T00:00:00-0300",271,"Egreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-13T00:00:00-0300",105,"Ingreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-13T00:00:00-0300",107,"Interna",-34.53698,-58.470968
"48Q37G00+","2020-05-13T01:00:00-0300",15,"Egreso",-34.706,-58.466
"48Q37G00+","2020-05-13T01:00:00-0300",21,"Ingreso",-34.706,-58.466
"48Q38F00+","2020-05-13T01:00:00-0300",90,"Egreso",-34.665107,-58.513913
"48Q38F00+","2020-05-13T01:00:00-0300",35,"Ingreso",-34.665107,-58.513913
"48Q38G00+","2020-05-13T01:00:00-0300",172,"Egreso",-34.693438,-58.476251
"48Q38G00+","2020-05-13T01:00:00-0300",56,"Ingreso",-34.693438,-58.476251
"48Q38H00+","2020-05-13T01:00:00-0300",71,"Egreso",-34.657675,-58.430406
"48Q38H00+","2020-05-13T01:00:00-0300",68,"Ingreso",-34.657675,-58.430406
"48Q38J00+","2020-05-13T01:00:00-0300",79,"Egreso",-34.653279,-58.382039
"48Q38J00+","2020-05-13T01:00:00-0300",66,"Ingreso",-34.653279,-58.382039
"48Q39F00+","2020-05-13T01:00:00-0300",242,"Egreso",-34.637576,-58.529494
"48Q39F00+","2020-05-13T01:00:00-0300",188,"Ingreso",-34.637576,-58.529494
"48Q39G00+","2020-05-13T01:00:00-0300",631,"Egreso",-34.633299,-58.468594
"48Q39G00+","2020-05-13T01:00:00-0300",535,"Ingreso",-34.633299,-58.468594
"48Q39G00+","2020-05-13T01:00:00-0300",138,"Interna",-34.633299,-58.468594
